"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202310","경원선","서빙고","88","1","1081","887","2369","4451","3475","4525","3829","9376","3621","4642","3668","3754","3127","3284","3876","3162","4235","4611","4259","4857","5125","5905","8217","5673","9678","4026","8198","4723","3017","3857","2971","2055","3846","1903","1753","1550","449","1007","24","270","0","0","0","0","0","0","20231103"
"202310","경원선","석계","1485","11","6409","1902","11493","4240","23430","5682","26064","9213","18414","7642","15915","7840","14692","9837","14781","9377","14320","11685","13251","12762","12706","16901","13009","22759","12917","26751","11140","36722","8378","25888","6608","17437","6089","15852","5073","12307","2596","8277","158","1775","0","0","0","0","0","0","20231103"
"202310","경원선","소요산","116","0","764","588","1280","1662","2945","2869","5304","4395","5692","6998","4472","13247","4867","15231","7299","17747","11571","10354","17232","7377","19893","5621","16939","4191","10744","4182","5697","2821","1977","2483","1192","1940","617","927","192","703","116","991","3","552","0","0","0","0","0","0","20231103"
"202310","경원선","신이문","1610","4","8737","2056","13966","4567","35349","4336","38972","8021","22827","5350","16370","6003","14610","7470","14687","8987","13500","9790","11224","10588","10603","15199","12935","18794","11082","22226","8951","31404","5808","24518","3768","15953","2593","13878","2136","12624","953","7922","47","1568","0","0","0","0","0","0","20231103"
"202310","경원선","양주","2000","16","5615","1615","11465","6415","30951","11336","25431","12148","19597","10869","17207","10204","15739","11589","15392","12205","15684","11002","14149","10545","15057","13320","15631","16273","16318","20454","14797","24572","7418","20877","4404","15389","3342","11839","1983","11452","717","6804","47","2862","0","0","0","0","0","0","20231103"
"202310","경원선","옥수","0","0","1","38","8","76","51","41","150","336","25","48","55","227","26","242","19","80","25","28","30","24","38","36","520","57","429","84","84","38","474","28","66","11","61","11","14","9","11","1","0","0","0","0","0","0","0","0","20231103"
"202310","경원선","왕십리(성동구청)","832","9","5752","1403","8857","6363","27202","13299","41736","23961","27185","22344","18880","21224","19497","22929","23489","25002","26056","26171","27205","26904","30206","30311","35120","35861","38956","47676","35912","66042","28695","46771","27405","28381","29111","24585","26150","21733","12084","11762","1145","4788","2","0","0","0","0","0","20231103"
"202310","경원선","외대앞","529","18","4945","4764","8563","10002","20089","5850","24044","27089","15883","12795","13205","18865","14713","17324","16638","15954","17551","13101","19427","16184","20725","13909","27890","16479","27646","19957","20117","25618","12678","20467","10474","14141","10682","14425","7966","14499","4292","10625","123","2158","0","0","0","0","0","0","20231103"
"202310","경원선","월계","1037","31","5464","1253","10293","2633","25532","6852","23712","15201","16273","13886","13514","8125","13746","6658","13854","9073","12469","11717","11861","9050","12878","11221","16317","14251","14139","15854","10317","23609","5801","18652","4396","10453","3955","10078","3123","7698","1283","5673","107","1205","0","0","0","0","0","0","20231103"
"202310","경원선","응봉","119","3","1313","170","3307","1198","7388","1639","7500","2436","5563","1578","4074","1703","3494","1738","3105","2184","3071","2733","2949","3083","3007","3155","3593","4432","3342","5041","3051","5903","1912","5098","1432","3199","1604","2863","1153","2464","371","1526","20","475","0","0","0","0","0","0","20231103"
"202310","경원선","의정부","3015","13","11273","2543","27792","8443","48894","14231","46905","35377","31004","36790","27284","28630","30332","32843","32073","35087","32625","37384","34837","36099","37661","34484","40943","42077","44291","47264","45129","57382","27565","51777","25719","32890","17287","26372","14298","22638","6997","16288","719","7829","1","0","2","2","0","0","20231103"
"202310","경원선","이촌(국립중앙박물관)","77","2","1098","686","3635","2457","8852","4702","9677","8991","8491","5698","7347","4507","6840","4437","7081","4323","7493","5378","6982","5284","7577","6669","8947","8054","10831","9484","11140","10700","6297","7426","9516","4844","10106","3946","4349","3973","1494","2503","53","707","0","0","0","0","0","0","20231103"
"202310","경원선","지행","115","1","5251","1077","10891","2729","21738","6123","22500","12811","16937","7212","13310","6204","13007","7597","11318","8259","11770","10530","9990","9861","10106","12548","10976","15076","11419","20521","12290","21038","7558","20574","6315","14249","4985","10277","3675","9496","2214","7206","194","2606","0","0","0","0","0","0","20231103"
"202310","경원선","창동","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","20231103"
"202310","경원선","청량리(서울시립대입구)","1423","38","6587","2263","9022","14518","30996","21379","47735","29252","28864","35096","37319","36743","25609","37827","33930","34365","39911","35438","32950","38337","40821","40206","41060","39885","36334","39223","43549","56561","25525","38096","30954","21979","23903","24015","13021","13997","6170","7616","131","3991","5","1","0","0","0","0","20231103"
"202310","경원선","한남","175","1","1912","808","2280","6228","4560","10546","5367","14345","4831","10320","5056","6354","5537","5611","5776","5623","5386","5641","6561","5281","8317","5126","10200","6621","14602","7779","14234","7726","7184","6421","5590","3222","5528","3583","5096","2417","1990","1514","87","410","0","0","0","0","0","0","20231103"
"202310","경원선","회룡","1768","11","15867","2160","28466","5776","58319","9379","50552","13610","33959","11885","28811","12317","26410","14228","24247","16338","21313","17931","18065","20240","17161","24854","16805","31528","16042","36762","13279","46500","7993","44909","6289","26789","5172","21010","3896","17878","1626","11313","239","4019","0","0","0","0","0","0","20231103"
"202310","경의선","가좌","18","0","3590","341","8562","2651","23919","4186","26990","9783","13365","8324","10070","7070","9167","6591","9528","6435","8314","9009","8334","8471","8964","9958","9740","12364","9460","15815","9417","21134","5569","17429","4367","9683","3712","7241","2956","6987","1188","5331","14","579","0","0","0","0","0","0","20231103"
"202310","경의선","강매","2","0","2325","298","7069","1032","19016","1292","17585","3827","9199","1639","6423","1671","5059","2068","4805","2064","4006","2882","3307","2983","3324","4215","3744","5843","3483","7876","3963","12149","1500","11524","1008","7038","817","6088","540","5720","291","3511","7","1313","0","1","0","0","0","0","20231103"
"202310","경의선","검암","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20231103"
"202310","경의선","계양","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20231103"
"202310","경의선","곡산","14","1","477","120","1034","730","1891","1743","1627","2938","1172","1200","1117","1008","903","796","888","1076","817","805","1171","969","1167","941","1438","1108","2342","1489","2475","1854","676","1412","517","931","382","772","241","681","84","490","9","53","0","0","0","0","0","0","20231103"
"202310","경의선","공덕","22","5","632","101","2056","2036","4610","7171","6032","20070","5681","8823","5969","3733","5730","3878","5222","3864","5619","3868","5388","3918","5900","4252","7271","5143","11760","6890","16965","7535","7989","5255","6575","3594","7890","3771","5807","2942","2534","1905","185","281","0","1","0","0","0","0","20231103"
"202310","경의선","금릉","62","2","3138","223","12139","2684","21166","5949","17069","11154","11747","6091","9976","4722","9664","4776","8822","5936","8358","6881","7428","7894","8113","8732","9517","10655","11222","14966","11385","16655","6088","16951","4508","9617","3527","9572","2639","8575","617","5827","61","1629","0","0","0","0","0","0","20231103"
"202310","경의선","금촌","99","2","4217","334","9942","4071","20445","9933","19035","15646","14029","9208","11699","8630","12266","8193","12206","10557","12041","11077","11207","10912","12165","10966","13651","14577","15721","18607","17267","18578","8088","16542","6205","11645","4435","10358","3253","8456","856","6162","138","1705","0","0","0","0","0","0","20231103"
"202310","경의선","김포공항","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20231103"
"202310","경의선","능곡","104","2","4536","729","9673","2481","22728","3496","20254","7314","12439","5021","9545","4685","8015","4787","7804","5383","7385","5949","6766","5999","6688","7784","7733","9784","7888","12289","7480","18030","4067","14031","3172","9418","2635","8659","1574","7949","754","4740","51","2911","0","0","0","0","0","0","20231103"
"202310","경의선","디지털미디어시티","9","0","1342","275","3473","1598","10587","1796","10971","4740","6451","3415","4962","2605","4492","2528","4596","2879","4207","3327","4019","3144","4028","3681","5045","4880","5400","7705","5443","11080","3198","8165","2259","5131","1937","4130","1671","4138","812","2712","53","427","0","0","0","0","0","0","20231103"
"202310","경의선","문산","1014","6","3215","10","7934","2593","16257","8342","16209","15052","12654","6930","9711","8535","10241","9537","10487","9806","10852","8537","11303","8597","11471","10267","12230","10493","14454","12660","13205","13991","6059","13950","4157","10112","3344","7438","1950","7578","165","5240","1","2597","0","0","0","0","0","0","20231103"
"202310","경의선","백마","237","1","5223","913","16455","4611","35937","6011","28336","11130","16055","6716","13106","5274","11534","5106","11335","6799","10475","7441","8920","8358","9608","10387","11645","12398","11729","17817","11439","27726","5244","26837","4149","14379","3491","14910","3246","11860","936","10374","74","930","1","1","0","0","0","0","20231103"
"202310","경의선","서강대","11","2","566","88","1753","1387","3102","3081","4089","9560","3188","6409","2830","5167","2930","3822","3522","3600","3751","4330","3921","3771","4271","3533","6041","4273","7056","4337","6988","4767","4192","3876","3989","2620","4171","2696","3719","2082","1487","1307","37","194","0","0","0","0","0","0","20231103"
"202310","경의선","서울역","1","0","852","8","1069","9239","3012","26162","3440","39374","2574","21983","2069","8220","2370","5071","3617","5442","4194","6415","4240","3344","7088","3298","9603","4041","18436","4869","32018","6252","12172","3149","7322","1741","6908","2209","1026","239","2710","960","1","167","0","0","0","0","0","0","20231103"
"202310","경의선","수색","17","0","1491","315","3970","2759","8804","5872","9661","17420","6102","8777","4076","4577","4162","3316","4095","3176","3765","4066","3814","3500","4201","4090","5571","4981","8980","7346","13023","7614","5574","6503","3203","4478","2533","3180","1699","3431","843","2454","11","460","1","1","2","1","0","0","20231103"
"202310","경의선","신촌","0","0","303","5","388","1276","560","4647","697","6028","865","4976","756","2339","733","1377","1320","1689","1067","2330","1158","1242","1634","1050","2445","1164","4303","1564","4222","2108","2450","1376","1171","750","1557","488","1219","176","548","415","2","87","0","0","0","0","0","0","20231103"
"202310","경의선","야당","58","1","6067","414","17656","3286","33684","5423","32150","9783","17859","7902","14478","6827","12840","8820","13061","9653","12318","10430","11171","12321","11311","14590","13200","20620","13837","28527","12562","37039","9385","33343","9351","17312","10215","15183","9054","12807","4455","9794","849","2718","0","0","0","0","0","0","20231103"
